City	Country	Continent	Category	Sub-Category	Action Type	Action Name	Year	Action description	Source(s)	Link(s)	GCOM ID	CDP Account number	Character count of description	description usability
Chennai	India	South and West Asia	Private Transport		Infrastructure for non motorized transport		2017		CDP			35905	0	
Chennai	India	South and West Asia	Outdoor Lighting		LED / CFL / other luminaire technologies		2017		CDP			35905	0	
"Washington, DC"	USA	North America	Buildings		Energy efficiency/ retrofit measures		2017	" The DC Sustainable Energy Utility (DCSEU) provides rebates and incentives to District homeowners for the purchase and installation of energy-efficient heating, cooling, and water heating systems as well as programmable thermostats."	CDP			31090	232	
"Washington, DC"	USA	North America	Mass Transit		"Improve bus infrastructure, services, and operations"		2017	Additional stops will serve the additional Circulator routes proposed by the 2013 10-Year Plan.	CDP			31090	95	
"Washington, DC"	USA	North America	Private Transport		Transportation demand management		2017	"As of January 1, 2016, DC employers with 20 or more employees are required to offer pre-tax or subsidized commuter benefits for use on Metro, buses, vanpools and other forms of mass transit as part of the DC Commuter Benefits Law. Preliminary findings from a small sample of 191 employers show that 78% of those employers started offering transportation benefits because of this law. The DC Commuter Benefits Law expanded access to transportation benefits to those who work in the District and, through pre-tax transportation benefit, offered an incentive in the form of up to 40% tax savings on commuting."	CDP			31090	606	
"Washington, DC"	USA	North America	Private Transport		Infrastructure for non motorized transport		2017	Bicycle parking is required in all buildings that provide car parking in the District.	CDP			31090	86	
"Washington, DC"	USA	North America	Private Transport		Infrastructure for non motorized transport		2017	"Capital Bikeshare has grown since its launch in 2010 to over 440 stations (243 in the District) and 3,700 bikes."	CDP			31090	112	
"Washington, DC"	USA	North America	Water		Wastewater to energy initiatives		2017	"DC Water will convert sewage organic matter to methane and generate an estimated 10 megawatts of electricity, offsetting one third of its electricity use. The anaerobic digester was placed in service in 2015."	CDP			31090	208	
"Washington, DC"	USA	North America	Water		Water recycling and reclamation		2017	"DC Water, the District's water utility has implemented the High Usage Notification Application (HUNA) as a free service to proactively notify customers of high water use - including unknown household leaks, sprinklers accidentally left running or ruptured washing machine hoses. The HUNA has generated more than 97,000 notifications to customers since January 2006."	CDP			31090	365	
"Washington, DC"	USA	North America	Private Transport		Infrastructure for non motorized transport		2017	"DDOT installed 6 miles of bike lanes in 2016, for a total of 80 miles of bike lanes in the District."	CDP			31090	100	
Mazabuka	Zambia	Africa	Community-Scale Development		Eco-district development strategy		2017	Create an eco friendly strategy by 2017	CDP			61876	39	
"Washington, DC"	USA	North America	Mass Transit		"Improve rail, metro, and tram infrastructure, services and operations"		2017	"DDOT launched service on the H Street/Benning Road line on February 27, 2016. In 2017 DDOT added Sunday service and decreased headways. DDOT also continued to advance the Environmental Assessments for the Union Station to Georgetown and Benning Road extensions."	CDP			31090	261	
"Washington, DC"	USA	North America	Community-Scale Development		Eco-district development strategy		2017	District heating and cooling is being considered at the three Eco-District Target Cities pilot projects located in the District.	CDP			31090	128	
"Washington, DC"	USA	North America	Buildings		Switching to low-carbon fuels		2017	"Energy Choice, since January 2001, allows for all residential and commercial electricity customers in the District to choose their supplier of generation and transmission (G&T) services. There are several suppliers that offer 100% renewable energy options."	CDP			31090	256	
"Washington, DC"	USA	North America	Waste		Recycling or composting collections and/or facilities		2017	"E-waste drop offs are currently provided at city transfer stations. The Waste Modernization Act of 2014 mandates that electronic manufacturers establish recycling programs. DOEE also helped draft the District of Columbia Act 20-423 (Subtitle B: Extended Manufacturer Responsibility for Electronic Waste) which requires manufacturers of certain electronic equipment to collect and recycle electronic waste generated in the District. Manufacturers, or the partnerships or representative organizations of manufacturers, are required to register with the Department of Energy and Environment (DOEE), pay a registration fee, submit a collection and recycling plan for review by DOEE, and annually report on collection and recycling activities. This year DOEE launched both paint and electronics product stewardship programs. PaintCare hosted its first paint drop-off event in November 2016, collecting 27,000 pounds of used paint, and eCYCLE DC now requires manufacturers to collect and recycle electronic waste."	CDP			31090	1007	
"Washington, DC"	USA	North America	Energy Supply		Low or zero carbon energy supply generation		2017	"Following passage of the FY 2017 Budget Support Act to Amend the Community Renewable Energy Credit Rate Clarification Act of 2016, the Public Service Commission issued rules for community solar, including a full credit rate for community projects in January of 2017."	CDP			31090	266	
"Washington, DC"	USA	North America	Mass Transit		Smart public transport		2017	"In 2014, DDOT launched the The Multimodal Value Pricing Pilot to test state-of-the-art strategies to make it easier to find a parking space. The pilot will provide real-time parking-availability information so customers spend less time searching, and change parking pricing (both raising and lowering prices) so more spaces are available. As a follow up to this study, DDOT is currently piloting the ParkDC Initiative to measure traffic flows and parking usage in the China Town area. The pilot solution will take the data derived from the traffic flow and parking usage to inform parking meter rate adjustments and improve traffic flow/congestion. DDOT is now in the process of making the first parking meter rate changes and will evaluate the overall impact of this change."	CDP			31090	775	
"Washington, DC"	USA	North America	Finance and Economic Development		Developing the green economy		2017	"In 2014, the DC Sustainable Energy Utility (DCSEU) launched the Workforce Development initiative to provide mentorship opportunities for entry-level professionals. The initiative places externs with seasoned mentors for experiential learning in energy efficiency.  The Department of Energy and Environment (DOEE)  also runs the Summer Green Zone Environmental Program (GZEP) which provides over 300 young adults ages 14 to 24 with the opportunity to learn about energy and environmental issues and complete community-based environmental work projects such as rain gardens and storm drain markers."	CDP			31090	596	
"Washington, DC"	USA	North America	Buildings		Energy efficiency/ retrofit measures		2017	The DC Property Assessed Clean Energy (PACE) Commercial provides an attractive financing solution to help commercial property owners implement energy efficiency improvements.	CDP			31090	174	
